# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:a                      3:proper time [Gyr]      4:conf. time [Mpc]       5:H [1/Mpc]              6:comov. dist.           7:ang.diam.dist.         8:lum. dist.             9:comov.snd.hrz.        10:(.)rho_g              11:(.)rho_b              12:(.)rho_cdm            13:(.)number_ncdm[0]     14:(.)rho_ncdm[0]        15:(.)p_ncdm[0]          16:(.)number_ncdm[1]     17:(.)rho_ncdm[1]        18:(.)p_ncdm[1]          19:(.)number_ncdm[2]     20:(.)rho_ncdm[2]        21:(.)p_ncdm[2]          22:(.)rho_lambda         23:(.)rho_ur             24:(.)rho_crit           25:(.)rho_tot            26:(.)p_tot              27:(.)p_tot_prime        28:gr.fac. D             29:gr.fac. f          
       4.786025298382e+09       2.089416451955e-10       3.299447243816e-17       9.683231655799e-05       4.942591773174e+13       1.414856229242e+04       2.956223882530e-06       6.771537708142e+13       5.590616248021e-05       1.443706899337e+27       2.723781634321e+20       1.461303357777e+21       2.199815245052e+16       6.334645306189e-13       1.107901136526e+26       2.199815245052e+16       6.334645306189e-13       1.107901136526e+26       2.199815245052e+16       6.334645306189e-13       1.107901136526e+26       3.456234893791e-08       2.101687732949e+24       2.442921343625e+27       2.442921343625e+27       8.143065366478e+26      -3.363780621383e+31       1.121205267446e-04       1.005313879742e-01 
       4.752756006289e+09       2.104042367137e-10       3.345801172662e-17       9.751014295034e-05       4.874115338968e+13       1.414856229175e+04       2.976917449590e-06       6.724466442660e+13       5.629750553420e-05       1.403980738636e+27       2.667373766306e+20       1.431040650262e+21       2.154258403623e+16       6.334645306189e-13       1.077415268091e+26       2.154258403623e+16       6.334645306189e-13       1.077415268091e+26       2.154258403623e+16       6.334645306189e-13       1.077415268091e+26       3.456234893791e-08       2.043856060425e+24       2.375700033757e+27       2.375700033757e+27       7.918994453263e+26      -3.248480862443e+31       1.121991532997e-04       1.004609451169e-01 
       4.719717980378e+09       2.118770663725e-10       3.392806327738e-17       9.819271508604e-05       4.806587601857e+13       1.414856229106e+04       2.997755871619e-06       6.677722385578e+13       5.669158798840e-05       1.365347713837e+27       2.612134071073e+20       1.401404665090e+21       2.109645016788e+16       6.334645306189e-13       1.047768272498e+26       2.109645016788e+16       6.334645306189e-13       1.047768272498e+26       2.109645016788e+16       6.334645306189e-13       1.047768272498e+26       3.456234893791e-08       1.987615729133e+24       2.310328437432e+27       2.310328437432e+27       7.701089249380e+26      -3.137133214562e+31       1.122777798605e-04       1.003906009704e-01 
       4.686909613039e+09       2.133602058390e-10       3.440471858120e-17       9.888006388792e-05       4.739995418248e+13       1.414856229038e+04       3.018740162600e-06       6.631303262359e+13       5.708842901859e-05       1.327777745362e+27       2.558038356473e+20       1.372382423222e+21       2.065955546175e+16       6.334645306189e-13       1.018937066669e+26       2.065955546175e+16       6.334645306189e-13       1.018937066669e+26       2.065955546175e+16       6.334645306189e-13       1.018937066669e+26       3.456234893791e-08       1.932922950491e+24       2.246755656501e+27       2.246755656501e+27       7.489180094384e+26      -3.029602211870e+31       1.123564064270e-04       1.003203553280e-01 
       4.654329307836e+09       2.148537272817e-10       3.488807041417e-17       9.957222391677e-05       4.674325826648e+13       1.414856228968e+04       3.039871343616e-06       6.585206814276e+13       5.748804793478e-05       1.291241581330e+27       2.505062931359e+20       1.343961214406e+21       2.023170858038e+16       6.334645306189e-13       9.908992026991e+25       2.023170858038e+16       6.334645306189e-13       9.908992026991e+25       2.023170858038e+16       6.334645306189e-13       9.908992026991e+25       3.456234893791e-08       1.879735140838e+24       2.184932193367e+27       2.184932193367e+27       7.283101996333e+26      -2.925757031841e+31       1.124350329992e-04       1.002502079833e-01 
       4.621975479431e+09       2.163577033746e-10       3.537821285580e-17       1.002692297334e-04       4.609566045136e+13       1.414856228899e+04       3.061150442898e-06       6.539430798305e+13       5.789046418217e-05       1.255710774772e+27       2.453184595215e+20       1.316128591611e+21       1.981272214879e+16       6.334645306189e-13       9.636328503774e+25       1.981272214879e+16       6.334645306189e-13       9.636328503774e+25       1.981272214879e+16       6.334645306189e-13       9.636328503774e+25       3.456234893791e-08       1.828010888278e+24       2.124809912447e+27       2.124809912447e+27       7.082694503334e+26      -2.825471336131e+31       1.125136595773e-04       1.001801587307e-01 
       4.589846553508e+09       2.178722073002e-10       3.587524130734e-17       1.009711140796e-04       4.545703468876e+13       1.414856228828e+04       3.082578495873e-06       6.493972987013e+13       5.829569734205e-05       1.221157661493e+27       2.402380627993e+20       1.288872365578e+21       1.940241267245e+16       6.334645306189e-13       9.371167801900e+25       1.940241267245e+16       6.334645306189e-13       9.371167801900e+25       1.940241267245e+16       6.334645306189e-13       9.371167801900e+25       3.456234893791e-08       1.777709920438e+24       2.066342002695e+27       2.066342002695e+27       6.887801578614e+26      -2.728623116873e+31       1.125922861611e-04       1.001102073650e-01 
       4.557940966693e+09       2.193973127533e-10       3.637925251031e-17       1.016779115162e-04       4.482725667662e+13       1.414856228758e+04       3.104156545217e-06       6.448831168451e+13       5.870376713279e-05       1.187555338523e+27       2.352628780162e+20       1.262180599478e+21       1.900060045686e+16       6.334645306189e-13       9.113303467908e+25       1.900060045686e+16       6.334645306189e-13       9.113303467908e+25       1.900060045686e+16       6.334645306189e-13       9.113303467908e+25       3.456234893791e-08       1.728793073108e+24       2.009482941152e+27       2.009482941152e+27       6.698271479028e+26      -2.635094548248e+31       1.126709127509e-04       1.000403536819e-01 
       4.526257166480e+09       2.209330939446e-10       3.689034456535e-17       1.023896566039e-04       4.420620383505e+13       1.414856228687e+04       3.125885640905e-06       6.404003146046e+13       5.911469341079e-05       1.154877643179e+27       2.303907262968e+20       1.236041603688e+21       1.860710952890e+16       6.334645306189e-13       8.862534729271e+25       1.860710952890e+16       6.334645306189e-13       8.862534729271e+25       1.860710952890e+16       6.334645306189e-13       8.862534729271e+25       3.456234893791e-08       1.681222259754e+24       1.954188457506e+27       1.954188457506e+27       6.513956636912e+26      -2.544771843128e+31       1.127495393465e-04       9.997059747726e-02 
       4.494793611153e+09       2.224796256042e-10       3.740861695133e-17       1.031063839037e-04       4.359375528238e+13       1.414856228615e+04       3.147766840260e-06       6.359486738494e+13       5.952849617145e-05       1.123099132688e+27       2.256194738887e+20       1.210443930670e+21       1.822176755974e+16       6.334645306189e-13       8.618666338074e+25       1.822176755974e+16       6.334645306189e-13       8.618666338074e+25       1.822176755974e+16       6.334645306189e-13       8.618666338074e+25       3.456234893791e-08       1.634960441860e+24       1.900415499620e+27       1.900415499620e+27       6.334713545189e+26      -2.457545114653e+31       1.128281659482e-04       9.990093854777e-02 
       4.463548769717e+09       2.240369829855e-10       3.793417054469e-17       1.038281279762e-04       4.298979181172e+13       1.414856228543e+04       3.169801208010e-06       6.315279779653e+13       5.994519555013e-05       1.092195064381e+27       2.209470312282e+20       1.185376369957e+21       1.784440578937e+16       6.334645306189e-13       8.381508418997e+25       1.784440578937e+16       6.334645306189e-13       8.381508418997e+25       1.784440578937e+16       6.334645306189e-13       8.381508418997e+25       3.456234893791e-08       1.589971600088e+24       1.848122200015e+27       1.848122200015e+27       6.160402645637e+26      -2.373308242533e+31       1.129067925558e-04       9.983137669063e-02 
       4.432521121816e+09       2.256052418685e-10       3.846710763908e-17       1.045549252012e-04       4.239419586767e+13       1.414856228470e+04       3.191989816331e-06       6.271380118441e+13       6.036481182312e-05       1.062141376428e+27       2.163713520255e+20       1.160827943244e+21       1.747485895273e+16       6.334645306189e-13       8.150876321474e+25       1.747485895273e+16       6.334645306189e-13       8.150876321474e+25       1.747485895273e+16       6.334645306189e-13       8.150876321474e+25       3.456234893791e-08       1.546220706240e+24       1.797267843266e+27       1.797267843266e+27       5.990888220223e+26      -2.291958743950e+31       1.129854191695e-04       9.976191170359e-02 
       4.401709157664e+09       2.271844785637e-10       3.900753196529e-17       1.052868101397e-04       4.180685152352e+13       1.414856228397e+04       3.214333744909e-06       6.227785618727e+13       6.078736540868e-05       1.032914669102e+27       2.118904323677e+20       1.136787899581e+21       1.711296520726e+16       6.334645306189e-13       7.926590475930e+25       1.711296520726e+16       6.334645306189e-13       7.926590475930e+25       1.711296520726e+16       6.334645306189e-13       7.926590475930e+25       3.456234893791e-08       1.503673695977e+24       1.747812834310e+27       1.747812834310e+27       5.826038285439e+26      -2.213397648868e+31       1.130640457894e-04       9.969254338499e-02 
       4.371111377970e+09       2.287747699158e-10       3.955554871139e-17       1.060238173523e-04       4.122764445865e+13       1.414856228323e+04       3.236834080985e-06       6.184494159230e+13       6.121287686798e-05       1.004492186562e+27       2.075023098422e+20       1.113245710663e+21       1.675856606207e+16       6.334645306189e-13       7.708476253966e+25       1.675856606207e+16       6.334645306189e-13       7.708476253966e+25       1.675856606207e+16       6.334645306189e-13       7.708476253966e+25       3.456234893791e-08       1.462297442305e+24       1.699718667609e+27       1.699718667609e+27       5.665724489536e+26      -2.137529379636e+31       1.131426724153e-04       9.962327153370e-02 
       4.340726293864e+09       2.303761933074e-10       4.011126454327e-17       1.067659832188e-04       4.065646193625e+13       1.414856228249e+04       3.259491919412e-06       6.141503633413e+13       6.164136690610e-05       9.768517991328e+26       2.032050626766e+20       1.090191066218e+21       1.641150630854e+16       6.334645306189e-13       7.496363832390e+25       1.641150630854e+16       6.334645306189e-13       7.496363832390e+25       1.641150630854e+16       6.334645306189e-13       7.496363832390e+25       3.456234893791e-08       1.422059729775e+24       1.652947897174e+27       1.652947897174e+27       5.509822012593e+26      -2.064261634699e+31       1.132212990475e-04       9.955409594919e-02 
       4.310552426828e+09       2.319888266627e-10       4.067478762535e-17       1.075133459381e-04       4.009319278144e+13       1.414856228174e+04       3.282308362706e-06       6.098811949384e+13       6.207285637309e-05       9.499719860791e+26       1.989968088971e+20       1.067613869497e+21       1.607163395231e+16       6.334645306189e-13       7.290088061003e+25       1.607163395231e+16       6.334645306189e-13       7.290088061003e+25       1.607163395231e+16       6.334645306189e-13       7.290088061003e+25       3.456234893791e-08       1.382929229405e+24       1.607464107409e+27       1.607464107409e+27       5.358209469329e+26      -1.993505276310e+31       1.132999256860e-04       9.948501643146e-02 
